STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       1420;19790601;19790630;    5;  5.00;  18.5;   23.7;   13.2;    2.35;  31.7;  17.3;   6.2; 218.8;    5;    56.9;   15.9;eor
       1420;19790701;19790731;    5;  5.69;  18.1;   23.0;   12.6;    2.49;  29.7;  14.2;   5.2; 169.7;    5;    48.4;   12.6;eor
       1420;19790801;19790831;    5;  5.15;  16.8;   22.0;   11.6;    2.13;  29.9;  14.8;   3.9; 167.4;    5;    64.1;   20.0;eor
       1420;19790901;19790930;    5;  3.98;  15.3;   20.8;    9.5;    2.03;  29.1;  13.8;  -0.3; 192.6;    5;    28.2;   18.7;eor
       1420;19791001;19791031;    5;  4.82;  10.5;   15.2;    6.0;    2.05;  23.6;  12.8;  -0.8; 136.8;    5;    47.2;   20.0;eor
       1420;19791101;19791130;    5;  6.29;   4.6;    7.3;    1.6;    2.11;  13.8;  18.8;  -3.4;  47.7;    5;    93.4;   20.0;eor
       1420;19791201;19791231;    5;  6.28;   5.2;    7.6;    2.5;    3.02;  13.5;  20.9;  -4.1;  41.6;    5;   130.1;   34.2;eor
       1420;19800101;19800131;    5;  5.65;  -0.2;    2.0;   -2.9;    2.49;   9.4;  20.2; -11.7;  55.0;    5;    35.6;    8.5;eor
       1420;19800201;19800229;    5;  4.93;   4.3;    8.5;    0.6;    2.34;  12.2;  16.4;  -3.1;  91.7;-999;-999;   17.1;eor
       1420;19800301;19800331;    5;  6.28;   5.9;    9.8;    2.1;    2.51;  17.0;  18.1;  -2.9;  80.7;-999;-999;   13.2;eor
       1420;19800401;19800430;    5;  4.48;   8.2;   13.1;    2.7;    2.56;  23.6;  22.1;  -0.9; 158.1;-999;-999;   25.8;eor
       1420;19800501;19800531;    5;  4.28;  12.9;   18.2;    6.6;    2.73;  23.5;  14.2;   1.8; 246.5;-999;-999;   36.4;eor
       1420;19800601;19800630;    5;  5.70;  15.9;   20.3;   11.4;    2.64;  29.0;  16.1;   7.8; 177.5;-999;-999;   21.0;eor
       1420;19800701;19800731;    5;  5.67;  16.3;   20.3;   12.1;    2.57;  28.9;  14.3;   6.9; 130.5;-999;-999;   26.9;eor
       1420;19800801;19800831;    5;  5.12;  18.4;   23.7;   13.1;    2.28;  31.4;  16.5;   4.6; 177.6;-999;-999;   12.0;eor
       1420;19800901;19800930;    5;  4.24;  15.3;   20.6;   10.7;    2.04;  26.1;  15.6;   6.3; 149.8;-999;-999;   14.5;eor
       1420;19801001;19801031;    5;  5.57;   8.7;   12.7;    4.9;    2.33;  17.6;  18.9;  -1.2;  93.1;-999;-999;    8.6;eor
       1420;19801101;19801130;    5;  5.86;   3.8;    6.6;    1.2;    2.76;  13.6;  17.0;  -4.2;  67.0;-999;-999;   12.2;eor
       1420;19801201;19801231;    5;  6.27;   1.3;    3.8;   -1.5;    2.75;  12.2;  16.8; -11.7;  45.7;-999;-999;   10.0;eor
       1420;19810101;19810131;   10;  5.48;  -0.8;    1.8;   -3.6;    2.55;   9.6;  22.8; -10.7;  57.4;-999;-999;    8.3;eor
       1420;19810201;19810228;   10;  5.31;   0.6;    3.6;   -2.7;    2.45;  11.4;  17.2;  -8.9;  73.0;-999;-999;    6.3;eor
       1420;19810301;19810331;   10;  6.25;   8.6;   12.6;    4.3;    2.63;  19.8;  18.6;  -2.6;  79.2;-999;-999;   18.0;eor
       1420;19810401;19810430;   10;  4.56;  10.2;   15.2;    4.8;    2.40;  24.5;  13.9;  -1.8; 191.1;-999;-999;   31.0;eor
       1420;19810501;19810531;   10;  5.51;  14.2;   19.1;    8.2;    2.06;  28.6;  14.3;  -0.4; 187.7;-999;-999;   11.0;eor
       1420;19810601;19810630;   10;  5.73;  16.9;   21.7;   11.8;    2.53;  30.7;  16.9;   7.5; 176.7;-999;-999;   42.5;eor
       1420;19810701;19810731;   10;  5.48;  18.0;   22.2;   13.3;    2.28;  30.9;  18.0;   9.1; 158.6;-999;-999;   14.6;eor
       1420;19810801;19810831;   10;  4.41;  18.2;   23.1;   13.2;    1.92;  30.6;  14.3;   6.2; 184.7;-999;-999;  109.7;eor
       1420;19810901;19810930;   10;  4.60;  15.5;   20.6;   10.8;    2.04;  25.3;  14.1;   4.4; 155.8;-999;-999;   16.9;eor
       1420;19811001;19811031;   10;  6.09;   9.1;   12.2;    5.7;    2.48;  18.9;  24.8;  -0.5;  64.2;-999;-999;   22.5;eor
       1420;19811101;19811130;   10;  5.94;   5.9;    8.7;    2.8;    2.75;  15.2;  18.0;  -6.0;  62.6;-999;-999;   13.1;eor
       1420;19811201;19811231;   10;  6.62;  -0.4;    1.8;   -2.9;    2.47;   9.7;  22.3; -10.2;  31.6;-999;-999;   16.6;eor
       1420;19820101;19820131;   10;  5.97;  -1.6;    1.1;   -4.5;    2.16;  11.1;  18.8; -19.1;  55.5;-999;-999;   19.4;eor
       1420;19820201;19820228;   10;  4.00;   0.9;    4.9;   -3.0;    1.82;  10.7;   9.9;  -8.4; 100.9;-999;-999;    4.0;eor
       1420;19820301;19820331;   10;  4.59;   5.7;   10.3;    1.0;    2.61;  19.0;  21.0;  -3.6; 131.3;-999;-999;   16.9;eor
       1420;19820401;19820430;   10;  3.82;   8.6;   13.8;    2.9;    2.58;  21.0;  16.4;  -1.6; 212.4;-999;-999;   14.3;eor
       1420;19820501;19820531;   10;  4.17;  13.8;   19.6;    7.3;    2.26;  28.2;  16.9;  -1.2; 247.4;-999;-999;   33.3;eor
       1420;19820601;19820630;   10;  4.60;  18.2;   24.0;   12.5;    2.39;  33.8;  17.6;   6.5; 226.7;-999;-999;    8.8;eor
       1420;19820701;19820731;   10;  4.26;  21.1;   26.7;   15.2;    2.33;  32.0;  12.0;   9.9; 231.6;-999;-999;   10.7;eor
       1420;19820801;19820831;   10;  4.84;  18.9;   24.4;   13.6;    2.19;  32.0;  14.9;   8.3; 196.5;-999;-999;    6.1;eor
       1420;19820901;19820930;   10;  3.36;  17.3;   24.2;   11.5;    1.74;  29.6;  16.6;   5.2; 207.1;-999;-999;   13.5;eor
       1420;19821001;19821031;   10;  6.49;  10.3;   13.1;    7.9;    2.05;  18.1;  16.9;   1.5;  28.6;-999;-999;   27.8;eor
       1420;19821101;19821130;   10;  5.75;   6.9;    9.9;    3.9;    2.27;  15.9;  14.5;  -2.6;  61.4;-999;-999;   10.8;eor
       1420;19821201;19821231;   10;  6.45;   3.2;    5.4;    0.8;    2.55;  12.5;  23.4;  -5.3;  26.2;-999;-999;   16.7;eor
       1420;19830101;19830131;   10;  6.61;   4.7;    7.0;    2.3;    3.30;  13.2;  22.9;  -5.2;  28.7;-999;-999;   16.3;eor
       1420;19830201;19830228;   10;  4.59;  -0.0;    3.1;   -3.2;    2.58;  10.5;  21.1;  -9.4;  92.7;-999;-999;   14.8;eor
       1420;19830301;19830331;   10;  5.50;   6.1;   10.0;    2.3;    2.38;  15.9;  23.1;  -3.3; 100.4;-999;-999;    6.4;eor
       1420;19830401;19830430;   10;  5.99;  10.2;   14.7;    5.6;    2.43;  22.3;  15.5;  -2.9; 135.4;-999;-999;   14.8;eor
       1420;19830501;19830531;   10;  6.49;  11.8;   15.7;    8.3;    2.26;  24.4;  16.8;   4.9; 105.9;-999;-999;   21.8;eor
       1420;19830601;19830630;   10;  4.74;  18.2;   23.5;   12.4;    2.16;  28.9;  14.1;   6.5; 233.3;-999;-999;   26.8;eor
       1420;19830701;19830731;   10;  3.47;  22.6;   28.6;   15.9;    1.86;  35.5;  17.1;   8.8; 289.1;-999;-999;   15.2;eor
       1420;19830801;19830831;   10;  3.15;  20.7;   26.5;   14.7;    2.25;  31.5;  17.7;   7.8; 245.6;-999;-999;    6.1;eor
       1420;19830901;19830930;   10;  4.68;  15.0;   20.5;   10.1;    2.50;  25.9;  19.5;   2.9; 167.2;-999;-999;   19.1;eor
       1420;19831001;19831031;   10;  4.73;   9.9;   14.5;    5.9;    2.39;  24.5;  18.3;  -1.4; 113.8;-999;-999;    6.4;eor
       1420;19831101;19831130;   10;  5.92;   3.7;    6.8;    1.0;    1.88;  16.0;  22.8;  -8.2;  47.5;-999;-999;   16.0;eor
       1420;19831201;19831231;   10;  5.39;   1.7;    4.2;   -1.5;    2.17;  14.3;  13.9;  -8.9;  50.8;-999;-999;    8.6;eor
       1420;19840101;19840131;   10;  6.36;   2.5;    4.7;    0.2;    3.18;  12.1;  21.9;  -6.3;  30.4;   10;    59.1;    8.0;eor
       1420;19840201;19840229;   10;  5.12;   1.8;    4.8;   -1.3;    2.59;  10.1;  19.5;  -9.3;  77.0;   10;    77.2;   21.2;eor
       1420;19840301;19840331;   10;  3.80;   4.0;    8.9;   -0.6;    2.16;  13.8;  19.5;  -6.5; 153.8;   10;    21.2;    6.7;eor
       1420;19840401;19840430;   10;  4.30;   8.3;   13.3;    2.5;    2.05;  24.1;  13.9;  -1.4; 181.6;   10;    37.5;   22.2;eor
       1420;19840501;19840531;   10;  6.13;  11.6;   16.1;    7.4;    2.30;  25.4;  18.1;   0.5; 115.2;   10;   122.5;   26.8;eor
       1420;19840601;19840630;   10;  4.96;  15.5;   20.5;   10.1;    2.45;  29.8;  16.7;   5.6; 212.1;   10;    34.9;    5.9;eor
       1420;19840701;19840731;   10;  4.72;  18.3;   23.4;   12.6;    2.23;  36.6;  25.0;   2.8; 217.1;   10;    55.3;   23.4;eor
       1420;19840801;19840831;   10;  4.27;  18.8;   24.3;   13.5;    1.95;  30.6;  20.1;   8.4; 195.1;   10;    38.2;   12.6;eor
       1420;19840901;19840930;   10;  6.38;  13.7;   17.4;   10.9;    2.35;  27.8;  17.2;   5.2;  74.5;   10;    95.1;   15.2;eor
       1420;19841001;19841031;   10;  5.58;  11.1;   14.9;    7.7;    2.25;  20.2;  24.5;   0.7;  91.3;   10;    40.3;    7.6;eor
       1420;19841101;19841130;   10;  5.70;   5.8;    8.6;    3.1;    2.01;  15.3;  23.0;  -2.7;  43.2;   10;    52.0;   23.2;eor
       1420;19841201;19841231;   10;  6.68;   2.5;    4.4;    0.4;    1.73;   8.7;  12.8;  -7.4;  29.7;   10;    45.6;   14.1;eor
       1420;19850101;19850131;   10;  6.28;  -3.6;   -0.9;   -6.7;    2.18;  10.1;  18.3; -15.8;  40.1;   10;    31.2;    6.2;eor
       1420;19850201;19850228;   10;  3.87;  -2.3;    2.5;   -6.7;    2.16;  12.4;  15.7; -18.5; 137.6;   10;    11.9;    6.7;eor
       1420;19850301;19850331;   10;  5.83;   4.8;    8.1;    1.1;    2.42;  14.2;  21.8;  -3.1;  75.0;   10;    36.8;    5.9;eor
       1420;19850401;19850430;   10;  5.09;   9.6;   14.6;    4.4;    3.05;  23.7;  20.9;  -1.6; 171.8;   10;    33.1;    6.3;eor
       1420;19850501;19850531;   10;  4.95;  15.0;   20.4;    9.4;    2.54;  28.5;  17.0;   0.1; 189.2;   10;    64.2;   23.6;eor
       1420;19850601;19850630;   10;  5.55;  15.0;   19.5;   10.0;    2.51;  29.1;  21.5;   4.3; 164.3;   10;    89.9;   12.9;eor
       1420;19850701;19850731;   10;  4.16;  19.2;   24.8;   12.9;    2.34;  32.5;  25.0;   8.5; 259.2;   10;    58.2;   17.5;eor
       1420;19850801;19850831;   10;  4.60;  17.8;   23.6;   12.3;    2.32;  33.2;  22.5;   7.4; 212.7;   10;    29.3;    5.4;eor
       1420;19850901;19850930;   10;  3.99;  15.5;   21.4;   10.2;    2.36;  29.1;  16.3;   2.2; 189.4;   10;    24.2;   15.9;eor
       1420;19851001;19851031;   10;  4.07;   9.8;   15.4;    5.1;    2.01;  28.0;  16.8;  -4.3; 157.9;   10;    15.8;    7.8;eor
       1420;19851101;19851130;   10;  6.06;   1.6;    4.5;   -1.6;    2.55;  16.5;  20.1;  -6.4;  47.6;   10;    43.8;    8.5;eor
       1420;19851201;19851231;   10;  6.27;   4.4;    7.1;    1.7;    2.58;  13.8;  21.9; -10.2;  39.4;   10;    28.5;    4.1;eor
       1420;19860101;19860131;   10;  6.32;   2.0;    4.6;   -1.1;    3.15;  10.4;  29.6; -11.9;  35.0;   10;    59.7;   16.6;eor
       1420;19860201;19860228;   10;  4.38;  -4.1;   -0.6;   -7.5;    2.67;   5.3;  14.7; -15.4; 108.1;   10;     3.6;    2.3;eor
       1420;19860301;19860331;   10;  6.11;   4.9;    8.5;    1.5;    2.68;  15.3;  23.0;  -3.7;  66.1;   10;    83.4;   16.5;eor
       1420;19860401;19860430;   10;  5.87;   7.7;   12.1;    3.4;    2.77;  21.6;  18.5;  -7.1; 114.5;   10;    56.1;    9.5;eor
       1420;19860501;19860531;   10;  5.13;  15.7;   20.8;   10.3;    2.19;  26.6;  16.5;   3.1; 200.1;   10;    45.1;   10.3;eor
       1420;19860601;19860630;   10;  4.18;  18.4;   23.5;   12.6;    2.34;  31.7;  18.5;   3.8; 239.6;   10;    41.2;   17.9;eor
       1420;19860701;19860731;   10;  5.05;  19.0;   24.6;   12.9;    2.17;  31.6;  17.5;   6.1; 225.2;   10;    50.0;   13.0;eor
       1420;19860801;19860831;   10;  5.03;  18.2;   24.2;   12.6;    2.14;  35.5;  20.1;   5.4; 183.3;   10;    58.8;   11.7;eor
       1420;19860901;19860930;   10;  4.33;  12.4;   18.4;    7.1;    1.97;  23.5;  23.7;   1.2; 181.6;   10;    70.6;   20.9;eor
       1420;19861001;19861031;   10;  4.51;  10.8;   15.6;    6.4;    2.22;  21.9;  23.7;  -1.3; 104.9;   10;    63.6;   20.4;eor
       1420;19861101;19861130;   10;  5.60;   6.2;    9.6;    2.5;    2.09;  14.6;  17.5;  -4.7;  64.1;   10;    37.5;    9.7;eor
       1420;19861201;19861231;   10;  6.41;   3.3;    5.5;    0.6;    2.79;  11.1;  21.6;  -9.8;  47.2;   10;    66.9;   15.9;eor
       1420;19870101;19870131;   10;  5.36;  -4.1;   -1.3;   -6.7;    2.58;  11.2;  18.5; -17.5;  61.6;   10;    25.8;   15.5;eor
       1420;19870201;19870228;   10;  6.69;   1.2;    3.9;   -1.7;    2.29;  12.4;  20.1; -12.2;  44.6;   10;    51.2;   11.7;eor
       1420;19870301;19870331;   10;  4.28;   2.0;    6.6;   -1.9;    2.79;  13.6;  23.7; -12.7; 154.4;   10;    93.9;   27.6;eor
       1420;19870401;19870430;   10;  4.56;  11.2;   17.0;    4.6;    2.05;  25.4;  14.4;  -1.1; 190.7;   10;    15.8;    5.7;eor
       1420;19870501;19870531;   10;  5.59;  11.3;   16.2;    6.0;    2.49;  24.0;  16.5;   0.1; 174.3;   10;    77.5;   17.9;eor
       1420;19870601;19870630;   10;  6.02;  15.6;   20.0;   11.3;    2.23;  31.7;  22.1;   5.6; 152.4;   10;    96.0;   16.7;eor
       1420;19870701;19870731;   10;  4.95;  18.7;   23.5;   13.8;    2.29;  29.7;  16.5;   9.2; 224.5;   10;   125.8;   26.1;eor
       1420;19870801;19870831;   10;  5.31;  17.5;   22.2;   12.9;    1.98;  30.7;  16.0;   5.4; 171.4;   10;    51.6;   10.8;eor
       1420;19870901;19870930;   10;  4.80;  16.3;   21.5;   11.8;    1.99;  27.8;  14.9;   0.4; 170.4;   10;    67.7;   20.9;eor
       1420;19871001;19871031;   10;  5.34;  10.2;   14.3;    6.5;    2.22;  20.6;  19.6;   2.7;  94.3;   10;    61.3;    8.1;eor
       1420;19871101;19871130;   10;  6.61;   5.8;    8.0;    3.7;    2.42;  14.5;  20.1;  -0.6;  26.1;   10;    45.2;    8.4;eor
       1420;19871201;19871231;   10;  6.12;   3.0;    5.0;    0.6;    2.28;  15.0;  14.9; -11.5;  38.6;   10;    25.1;   10.5;eor
       1420;19880101;19880131;   10;  6.46;   4.6;    7.2;    2.2;    2.59;  13.3;  20.1;  -3.3;  40.1;   10;    83.2;   13.2;eor
       1420;19880201;19880229;   10;  5.82;   3.2;    6.3;    0.5;    2.99;  10.1;  22.7;  -3.9;  68.3;   10;    51.9;    8.1;eor
       1420;19880301;19880331;   10;  6.47;   4.8;    8.2;    1.6;    2.71;  15.1;  18.0;  -5.7;  65.8;   10;   107.3;   17.6;eor
       1420;19880401;19880430;   10;  4.44;   9.8;   15.0;    4.1;    2.08;  25.0;  16.5;  -2.6; 203.8;   10;    18.5;    3.7;eor
       1420;19880501;19880531;   10;  4.64;  15.8;   21.3;   10.2;    2.29;  28.3;  16.5;   2.7; 232.5;   10;    27.2;    9.2;eor
       1420;19880601;19880630;   10;  5.48;  17.1;   21.5;   12.2;    2.13;  27.0;  13.4;   6.6; 167.7;   10;    36.5;    8.1;eor
       1420;19880701;19880731;   10;  5.00;  18.5;   23.9;   12.9;    2.38;  32.3;  19.6;   6.9; 228.8;   10;    61.7;   16.2;eor
       1420;19880801;19880831;   10;  4.48;  19.4;   25.3;   13.3;    2.14;  31.4;  17.0;   7.0; 242.9;   10;    32.4;   13.1;eor
       1420;19880901;19880930;   10;  5.61;  14.7;   19.1;   10.9;    2.37;  27.4;  22.1;   5.1; 120.4;   10;    58.0;   18.9;eor
       1420;19881001;19881031;   10;  5.63;  11.2;   14.8;    7.6;    2.05;  20.5;  21.6;  -2.9;  83.7;   10;    66.6;   34.6;eor
       1420;19881101;19881130;   10;  5.82;   3.9;    6.8;    0.9;    1.94;  12.5;  14.4;  -8.4;  64.5;   10;    44.5;   18.9;eor
       1420;19881201;19881231;   10;  6.62;   5.0;    7.3;    2.5;    2.67;  11.6;  30.9;  -5.4;  27.0;   10;    68.5;   29.7;eor
       1420;19890101;19890131;   10;  6.27;   3.1;    5.5;    0.6;    1.70;   9.7;  13.9;  -6.4;  39.9;   10;    20.7;   11.8;eor
       1420;19890201;19890228;   10;  6.79;   3.9;    6.2;    1.2;    2.60;  14.4;  18.5;  -2.9;  34.6;   10;    42.4;   12.3;eor
       1420;19890301;19890331;   10;  4.80;   8.7;   13.7;    3.6;    2.51;  24.2;  19.6;  -1.9; 147.2;   10;    52.1;   10.3;eor
       1420;19890401;19890430;   10;  6.42;   8.3;   12.1;    4.7;    2.23;  19.6;  20.6;   0.4;  85.2;   10;    83.3;   18.9;eor
       1420;19890501;19890531;   10;  2.70;  16.2;   22.4;    8.9;    2.12;  28.4;  16.5;  -0.2; 328.2;   10;    29.3;    8.1;eor
       1420;19890601;19890630;   10;  4.70;  17.1;   22.6;   11.0;    1.93;  30.5;  15.5;   3.6; 237.0;   10;    59.6;   28.4;eor
       1420;19890701;19890731;   10;  4.55;  19.8;   25.2;   14.3;    2.03;  32.6;  17.0;   7.5; 236.2;   10;    60.3;   11.7;eor
       1420;19890801;19890831;   10;  4.40;  18.7;   24.5;   13.2;    1.80;  34.4;  16.5;   7.5; 215.4;   10;    39.1;   12.7;eor
       1420;19890901;19890930;   10;  4.72;  15.9;   21.3;   10.8;    1.81;  28.4;  18.5;   2.5; 148.8;   10;    28.9;   10.3;eor
       1420;19891001;19891031;   10;  4.90;  11.4;   16.3;    7.0;    2.08;  22.7;  15.5;   0.4; 114.2;   10;    46.8;   13.3;eor
       1420;19891101;19891130;   10;  4.26;   3.3;    7.1;   -0.2;    1.66;  13.5;  12.4;  -9.0; 107.6;   10;    52.6;   19.9;eor
       1420;19891201;19891231;   10;  6.01;   3.4;    6.3;    0.7;    2.01;  16.3;  19.6;  -8.9;  50.9;   10;    72.4;   12.0;eor
       1420;19900101;19900131;   10;  7.19;   3.3;    5.5;    1.1;    2.49;  13.6;  27.3;  -2.6;  25.6;   10;    22.8;    9.3;eor
       1420;19900201;19900228;   10;  4.80;   6.8;   11.6;    2.0;    2.87;  17.5;  31.9;  -4.2; 108.6;   10;    81.0;   15.2;eor
       1420;19900301;19900331;   10;  4.47;   8.5;   13.5;    4.0;    2.77;  20.0;  33.5;  -0.6; 156.1;   10;    15.2;    4.0;eor
       1420;19900401;19900430;   10;  5.06;   9.2;   14.1;    4.0;    2.57;  22.0;  21.1;  -2.0; 168.1;   10;    37.2;    6.3;eor
       1420;19900501;19900531;   10;  3.54;  16.1;   22.3;    8.8;    2.19;  27.5;  17.5;   1.6; 314.6;   10;    18.8;   15.0;eor
       1420;19900601;19900630;   10;  5.81;  16.8;   21.3;   11.8;    2.38;  31.0;  27.5;   5.3; 176.2;   10;    85.7;   33.1;eor
       1420;19900701;19900731;   10;  3.16;  19.4;   25.0;   13.0;    2.70;  34.6;  19.6;   8.4; 309.0;   10;    21.5;    8.1;eor
       1420;19900801;19900831;   10;  4.29;  20.8;   27.1;   14.7;    2.36;  35.1;  18.0;   6.6; 228.5;   10;    24.7;    6.9;eor
       1420;19900901;19900930;   10;  5.69;  13.5;   17.7;    9.2;    2.51;  21.6;  20.0;   4.0; 121.8;   10;    74.9;   31.1;eor
       1420;19901001;19901031;   10;  4.56;  11.3;   16.4;    6.9;    2.25;  23.3;  19.5;  -1.9; 146.0;   10;    52.7;   28.5;eor
       1420;19901101;19901130;   10;  6.45;   5.8;    8.5;    3.8;    2.38;  14.0;  20.5;  -2.4;  39.2;   10;    87.2;   16.8;eor
       1420;19901201;19901231;   10;  6.43;   1.8;    3.8;   -0.7;    2.47;  13.4;  21.0;  -8.0;  36.8;   10;    58.1;   11.0;eor
       1420;19910101;19910131;   10;  5.06;   2.7;    5.4;    0.2;    2.69;  15.2;  19.5;  -8.3;  71.3;    9;    48.0;    8.9;eor
       1420;19910201;19910228;   10;  4.48;  -1.1;    2.9;   -4.9;    2.30;  13.8;  16.4; -12.6; 112.8;    9;    19.5;    5.8;eor
       1420;19910301;19910331;   10;  5.31;   8.2;   12.5;    3.9;    2.19;  19.0;  17.4;  -3.5; 111.8;    9;    30.7;   13.2;eor
       1420;19910401;19910430;   10;  4.61;   9.1;   14.3;    3.3;    2.52;  21.2;  16.9;  -2.0; 192.4;    9;    54.6;   30.9;eor
       1420;19910501;19910531;   10;  4.97;  11.9;   16.7;    5.8;    2.29;  26.3;  20.0;   0.0; 201.4;    9;    11.7;    3.2;eor
       1420;19910601;19910630;   10;  5.87;  15.2;   19.9;   10.4;    2.90;  25.9;  25.2;   4.1; 176.4;    9;    60.4;    8.0;eor
       1420;19910701;19910731;   10;  4.36;  21.6;   27.2;   15.6;    2.40;  35.0;  16.4;  10.6; 288.3;    9;    62.7;   20.4;eor
       1420;19910801;19910831;   10;  3.46;  21.2;   27.3;   14.4;    2.23;  34.2;  21.0;   8.7; 292.0;    9;     1.4;    0.6;eor
       1420;19910901;19910930;   10;  4.25;  17.1;   22.9;   11.4;    2.28;  29.8;  30.3;   6.2; 189.6;    9;    40.5;   12.9;eor
       1420;19911001;19911031;   10;  4.93;   9.1;   13.3;    5.4;    2.29;  20.1;  24.7;  -2.5; 100.8;    9;    28.8;   12.9;eor
       1420;19911101;19911130;   10;  6.31;   4.8;    7.9;    1.9;    2.57;  16.7;  24.2;  -2.9;  52.3;    9;    60.6;   10.1;eor
       1420;19911201;19911231;   10;  5.40;   1.1;    3.8;   -1.8;    2.39;  12.7;  23.1; -11.4;  56.4;    9;    46.8;   11.2;eor
       1420;19920101;19920131;   10;  5.75;   2.1;    4.5;   -0.4;    2.46;  10.9;  20.1;  -6.7;  45.2;    9;    24.6;   10.3;eor
       1420;19920201;19920229;   10;  5.94;   3.4;    6.6;    0.0;    2.49;  15.4;  19.0;  -7.1;  40.6;    9;    28.8;    9.9;eor
       1420;19920301;19920331;   10;  5.37;   6.7;   11.1;    2.2;    2.77;  16.6;  30.9;  -2.5; 101.1;    9;    61.3;   13.5;eor
       1420;19920401;19920430;   10;  5.29;   9.9;   14.8;    4.6;    2.74;  23.0;  23.1;  -1.7; 156.8;    9;    20.3;    5.0;eor
       1420;19920501;19920531;   10;  3.65;  16.6;   22.4;    9.5;    2.38;  29.5;  19.5;   3.0; 296.9;    9;    35.9;    8.5;eor
       1420;19920601;19920630;   10;  4.93;  18.5;   23.6;   13.1;    2.27;  30.4;  17.0;   9.8; 194.1;    9;    94.4;   32.9;eor
       1420;19920701;19920731;   10;  4.73;  20.6;   26.0;   14.8;    2.44;  34.3;  20.6;   9.7; 241.7;    9;    37.4;    6.0;eor
       1420;19920801;19920831;   10;  4.30;  20.9;   26.8;   15.7;    2.39;  36.6;  36.0;   8.2; 233.6;    9;   119.1;   26.0;eor
       1420;19920901;19920930;   10;  4.34;  14.6;   19.8;   10.0;    2.13;  24.7;  20.6;   4.5; 172.4;    9;    43.2;   14.1;eor
       1420;19921001;19921031;   10;  5.48;   7.9;   11.8;    4.6;    2.69;  18.3;  20.1;  -2.3;  88.3;    9;    55.8;   16.8;eor
       1420;19921101;19921130;   10;  6.32;   6.8;    9.6;    3.7;    2.72;  14.9;  28.3;  -1.1;  38.5;    9;    71.2;    9.6;eor
       1420;19921201;19921231;   10;  5.52;   2.4;    5.0;   -0.0;    2.11;  13.8;  23.1; -10.0;  43.0;    9;    34.6;    9.1;eor
       1420;19930101;19930131;   10;  5.39;   3.9;    7.3;    0.2;    3.29;  14.3;  26.8; -13.0;  53.7;    9;    22.6;    4.0;eor
       1420;19930201;19930228;   10;  5.51;   0.0;    2.6;   -2.9;    1.85;   7.2;  21.6; -10.3;  56.5;    9;     5.7;    2.5;eor
       1420;19930301;19930331;   10;  3.90;   5.7;   11.0;    0.5;    2.17;  20.0;  14.9;  -6.2; 182.4;    9;     7.7;    6.0;eor
       1420;19930401;19930430;   10;  4.92;  12.6;   17.6;    6.9;    2.33;  28.0;  19.5;  -0.1; 177.6;    9;    35.1;    7.9;eor
       1420;19930501;19930531;   10;  4.70;  16.3;   22.3;   10.5;    2.37;  30.8;  18.0;   2.6; 259.7;    9;    56.9;   13.1;eor
       1420;19930601;19930630;   10;  4.60;  18.5;   23.6;   12.6;    2.22;  30.4;  16.5;   5.7; 234.5;    9;    20.5;   10.1;eor
       1420;19930701;19930731;   10;  5.10;  19.0;   24.3;   13.5;    2.74;  31.7;  24.2;   8.2; 211.1;    9;    73.4;   19.4;eor
       1420;19930801;19930831;   10;  4.42;  18.7;   24.7;   12.0;    2.24;  32.4;  27.8;   5.0; 280.0;    9;    16.8;    6.7;eor
       1420;19930901;19930930;   10;  5.72;  14.0;   18.8;   10.0;    2.38;  24.5;  18.5;   3.7; 124.0;    9;    74.6;   18.6;eor
       1420;19931001;19931031;   10;  5.96;   9.1;   12.4;    6.2;    2.28;  20.0;  18.5;  -1.3;  64.6;    9;    63.6;   19.8;eor
       1420;19931101;19931130;   10;  5.91;   1.9;    4.2;   -0.3;    2.12;  12.0;  23.7;  -7.8;  52.0;    9;    11.1;    4.0;eor
       1420;19931201;19931231;   10;  6.80;   4.8;    7.2;    1.9;    3.24;  14.1;  27.3;  -9.7;  18.2;    9;   159.9;   38.4;eor
       1420;19940101;19940131;   10;  6.22;   4.3;    6.7;    1.9;    2.96;  13.0;  32.9;  -5.5;  41.2;    9;    45.6;    8.2;eor
       1420;19940201;19940228;   10;  5.59;   1.9;    5.1;   -1.7;    2.06;  15.1;  14.4;  -9.6;  79.9;    9;    30.1;    7.8;eor
       1420;19940301;19940331;   10;  6.00;   8.6;   12.3;    4.7;    3.03;  20.7;  27.3;  -1.1;  93.7;    9;    41.2;    7.6;eor
       1420;19940401;19940430;   10;  5.30;   9.9;   14.6;    4.8;    2.52;  26.5;  24.7;  -1.4; 155.1;    9;    43.0;   12.1;eor
       1420;19940501;19940531;   10;  4.98;  14.4;   19.3;    9.0;    2.14;  26.8;  15.9;   2.9; 192.9;    9;    61.9;   13.9;eor
       1420;19940601;19940630;   10;  4.71;  18.8;   24.1;   13.2;    2.62;  32.2;  26.8;   6.3; 245.5;    9;    59.9;   24.1;eor
       1420;19940701;19940731;   10;  3.65;  23.7;   29.7;   17.1;    1.97;  34.9;  20.1;  11.6; 291.5;    9;    19.4;   12.0;eor
